crsCode,semester,profId
crsCode951751,semester891673,29536
crsCode922739,semester113512,725178
crsCode918854,semester953880,852434
crsCode344395,semester805794,896772
crsCode368656,semester91643,966883
crsCode741369,semester626548,997372
crsCode897025,semester935208,555146
crsCode836240,semester943518,36072
crsCode739610,semester92249,431284
crsCode891504,semester328908,187808
crsCode34848,semester47767,363803
crsCode772280,semester676927,165627
crsCode620833,semester135569,420834
crsCode648453,semester19507,621064
crsCode802534,semester73147,637910
crsCode733,semester11611,304730
crsCode222130,semester199676,785970
crsCode907350,semester760885,376087
crsCode30225,semester519135,98170
crsCode733595,semester305931,195974
crsCode218176,semester894409,553324
crsCode824132,semester576799,897989
crsCode398129,semester422508,654583
crsCode732572,semester296363,320766
crsCode850801,semester811385,593563
crsCode283737,semester561682,150222
crsCode706159,semester750462,669714
crsCode92668,semester518661,797606
crsCode126793,semester729923,79680
crsCode717678,semester267577,35890
crsCode505631,semester357388,745263
crsCode96660,semester351958,114126
crsCode581013,semester371405,833654
crsCode860197,semester270369,468016
crsCode159302,semester472571,5490
crsCode194138,semester470577,741224
crsCode926885,semester667020,661011
crsCode763202,semester400175,72930
crsCode716875,semester250824,289492
crsCode479770,semester147592,243873
crsCode249279,semester837954,35081
crsCode732687,semester576309,921890
crsCode723117,semester362457,706950
crsCode111743,semester196113,207636
crsCode372623,semester14874,876655
crsCode677260,semester727910,614876
crsCode208611,semester957223,61015
crsCode845785,semester627406,238154
crsCode336530,semester239594,497899
crsCode990971,semester724656,934094
crsCode861916,semester333969,557446
crsCode172968,semester654637,287453
crsCode945133,semester303693,546490
crsCode313413,semester66929,782427
crsCode524720,semester691400,115447
crsCode175753,semester25879,101703
crsCode920336,semester974947,58955
crsCode885395,semester332234,579725
crsCode666903,semester310171,667570
crsCode951540,semester477325,609627
crsCode571369,semester956142,299058
crsCode910356,semester384874,554978
crsCode948327,semester739872,829159
crsCode352590,semester793726,918739
crsCode172834,semester537493,56078
crsCode689055,semester762125,670998
crsCode410556,semester115350,178188
crsCode403512,semester833905,334064
crsCode9844,semester792030,810452
crsCode303166,semester253641,998121
crsCode366321,semester242807,176167
crsCode965122,semester469789,421595
crsCode918969,semester203731,642754
crsCode107846,semester212117,128727
crsCode886898,semester816597,268862
crsCode29168,semester898910,960819
crsCode341454,semester380960,833427
crsCode723232,semester200466,35920
crsCode406555,semester311848,995761
crsCode63596,semester171219,830818
crsCode790441,semester620333,617366
crsCode651757,semester271454,858169
crsCode301743,semester252548,153388
crsCode241887,semester232390,460146
crsCode127601,semester146150,384768
crsCode312205,semester481373,594744
crsCode241835,semester135531,120504
crsCode427264,semester471296,394559
crsCode88495,semester637661,5858
crsCode806590,semester789965,554845
crsCode209911,semester20555,656854
crsCode696174,semester137839,201559
crsCode542868,semester970452,834959
crsCode836832,semester237771,527207
crsCode994384,semester456906,289910
crsCode272254,semester606716,548496
crsCode744911,semester347359,699329
crsCode336105,semester967406,245497
crsCode188951,semester980869,507237
crsCode944071,semester110198,605971
crsCode888441,semester13871,443984
crsCode622652,semester335046,738573
crsCode4386,semester465504,549368
crsCode667229,semester558813,511687
crsCode187725,semester226802,763668
crsCode828577,semester509434,727070
crsCode614351,semester715455,871230
crsCode488281,semester223444,382642
crsCode541269,semester55646,778037
crsCode880553,semester104965,571972
crsCode273756,semester927515,611961
crsCode480774,semester103918,733849
crsCode254995,semester551062,590462
crsCode959956,semester565396,111160
crsCode936103,semester591928,449741
crsCode539669,semester144540,824469
crsCode474774,semester13420,185160
crsCode135579,semester322245,564050
crsCode830345,semester780923,70815
crsCode724771,semester314680,573679
crsCode943518,semester511756,947844
crsCode335507,semester9094,100790
crsCode207720,semester34337,570965
crsCode755769,semester682346,537686
crsCode348099,semester467557,973235
crsCode931792,semester113732,625956
crsCode510054,semester147031,493912
crsCode765703,semester532205,90615
crsCode102789,semester593306,417607
crsCode599396,semester109091,861210
crsCode29164,semester177123,315199
crsCode453797,semester872859,421838
crsCode646961,semester462849,632164
crsCode175437,semester940076,203752
crsCode408730,semester494627,556282
crsCode546140,semester758448,964493
crsCode517394,semester388696,625193
crsCode305477,semester795965,135483
crsCode759106,semester154472,489457
crsCode295852,semester532124,298499
crsCode990204,semester763546,41529
crsCode839480,semester74626,547230
crsCode610285,semester641049,304667
crsCode519986,semester190870,922005
crsCode476301,semester482079,425151
crsCode313403,semester866186,480656
crsCode329957,semester850712,835794
crsCode357336,semester74343,107943
crsCode233804,semester785694,121710
crsCode444984,semester910938,620922
crsCode605763,semester706519,510062
crsCode210412,semester915414,766346
crsCode433532,semester528500,22547
crsCode271124,semester671103,547503
crsCode147655,semester833361,549626
crsCode883217,semester84920,551511
crsCode43012,semester315829,272634
crsCode940705,semester557987,660115
crsCode876829,semester458137,955751
crsCode775001,semester21331,91313
crsCode63161,semester466771,720654
crsCode773242,semester424836,190202
crsCode327245,semester503941,273763
crsCode612899,semester907816,934729
crsCode372537,semester70041,587391
crsCode582451,semester942088,343801
crsCode655718,semester108673,531233
crsCode268324,semester441945,167722
crsCode988626,semester388101,742972
crsCode864703,semester983094,410614
crsCode34187,semester436155,428841
crsCode33875,semester480814,459915
crsCode324539,semester550798,590969
crsCode78570,semester676936,285562
crsCode107749,semester530863,984112
crsCode304807,semester769146,812809
crsCode978904,semester554300,81387
crsCode618760,semester267109,955405
crsCode46554,semester758294,501001
crsCode760698,semester307875,258108
crsCode396307,semester935653,447898
crsCode103517,semester976243,117855
crsCode91519,semester511736,686078
crsCode638117,semester150791,211659
crsCode91422,semester724307,940417
crsCode969551,semester529681,694858
crsCode578915,semester816595,248194
crsCode558810,semester854594,650258
crsCode867434,semester501367,294105
crsCode127449,semester912489,610243
crsCode718929,semester460207,824820
crsCode803174,semester254484,426917
crsCode51620,semester784336,705822
crsCode7005,semester247084,928715
crsCode736307,semester96455,803855
crsCode473428,semester59944,46115
crsCode28751,semester903077,332735
crsCode949909,semester839903,481909
crsCode536276,semester861470,758092
crsCode452106,semester545977,279044
crsCode644809,semester174819,106343
crsCode548722,semester526555,293886
crsCode594476,semester710884,106739
crsCode315740,semester673494,696228
crsCode516357,semester947613,401200
crsCode424830,semester236762,586215
crsCode425538,semester88140,129124
crsCode20709,semester412364,58196
crsCode459276,semester780263,441324
crsCode178004,semester960821,843478
crsCode647079,semester279604,213978
crsCode165521,semester826411,760926
crsCode44071,semester593558,683062
crsCode519887,semester230066,196015
crsCode396313,semester342455,313903
crsCode911654,semester967657,731956
crsCode175979,semester599134,164882
crsCode157029,semester269058,682091
crsCode470433,semester2266,770296
crsCode703362,semester566379,932293
crsCode298527,semester237905,335196
crsCode391288,semester424337,471851
crsCode472945,semester210074,200491
crsCode61350,semester284139,195760
crsCode916484,semester750072,510719
crsCode835943,semester929022,819255
crsCode958065,semester941271,980976
crsCode152619,semester232252,118558
crsCode280583,semester908248,859563
crsCode572086,semester761458,920104
crsCode511284,semester880935,237647
crsCode394068,semester553841,519744
crsCode7106,semester134476,319279
crsCode728953,semester26581,903328
crsCode639662,semester513985,788195
crsCode550471,semester490020,413569
crsCode851449,semester52802,737560
crsCode608155,semester109023,725236
crsCode237191,semester95389,253441
crsCode533636,semester75558,736601
crsCode239074,semester398971,462958
crsCode208942,semester930950,623434
crsCode657658,semester888903,933749
crsCode170991,semester547670,309142
crsCode780013,semester267529,405807
crsCode287225,semester241924,71101
crsCode654776,semester959408,557248
crsCode534242,semester960599,94604
crsCode528706,semester502804,31865
crsCode463617,semester82739,444158
crsCode242678,semester108965,980509
crsCode202190,semester873156,859411
crsCode299816,semester716144,70102
crsCode374704,semester864638,709966
crsCode133767,semester961425,606437
crsCode76915,semester201677,753240
crsCode848332,semester580892,499599
crsCode674618,semester991138,116446
crsCode864522,semester377365,782416
crsCode919611,semester19422,342566
crsCode243095,semester853462,164849
crsCode280725,semester903132,322912
crsCode238929,semester416867,470315
crsCode469692,semester195828,341625
crsCode63592,semester8431,769196
crsCode994963,semester522477,511628
crsCode846826,semester621050,632679
crsCode357786,semester969670,80092
crsCode741369,semester410662,293889
crsCode20437,semester134665,258250
crsCode713021,semester163281,694363
crsCode435194,semester528903,995440
crsCode724771,semester220326,462750
crsCode921634,semester175350,239429
crsCode852202,semester785255,743197
crsCode802395,semester657361,756192
crsCode491006,semester207398,611587
crsCode853095,semester635384,969182
crsCode820009,semester267569,612635
crsCode481182,semester418109,145959
crsCode523861,semester577469,465000
crsCode489534,semester54259,281149
crsCode346491,semester742926,157346
crsCode378410,semester902473,912549
crsCode340511,semester312126,751520
crsCode645920,semester687699,257484
crsCode557632,semester934502,441451
crsCode580390,semester807136,597809
crsCode997696,semester794379,131651
crsCode404275,semester492939,161094
crsCode795776,semester464550,125266
crsCode158857,semester884735,184285
crsCode217780,semester302700,751985
crsCode373853,semester696290,610878
crsCode347263,semester659737,431021
crsCode299104,semester113843,579529
crsCode194072,semester10979,526863
crsCode891190,semester21167,627955
crsCode717432,semester1769,175315
crsCode255779,semester210233,856128
crsCode329408,semester538230,272577
crsCode117204,semester775522,658649
crsCode82091,semester780118,563735
crsCode138878,semester415420,619345
crsCode710001,semester637789,81370
crsCode272438,semester225840,80767
crsCode154023,semester192059,59498
crsCode544828,semester891478,434378
crsCode779095,semester742120,672219
crsCode259246,semester271081,909635
crsCode120472,semester228739,939167
crsCode809099,semester939183,75114
crsCode7035,semester586878,158026
crsCode455974,semester622789,714840
crsCode553614,semester755400,531918
crsCode869176,semester607986,91410
crsCode280695,semester146644,198072
crsCode700503,semester732786,919829
crsCode519014,semester632490,854269
crsCode790299,semester633557,211244
crsCode583129,semester765748,919603
crsCode502474,semester281837,32250
crsCode737752,semester414997,846037
crsCode177104,semester14684,95779
crsCode669627,semester963878,364125
crsCode71225,semester266960,564840
crsCode48477,semester167305,801739
crsCode135915,semester978748,649456
crsCode558110,semester390346,612779
crsCode170879,semester190345,496271
